year,month,day,sales_date_std,order_id,customer_name,product_name,category,price,quantity,total,shipping_fee,total_sales,status,shipping_address,kota
2025,3,24,45740,ORD01179,Customer_839,Sofa,Ruang Tamu,4500000,1,4500000,60000,4560000,completed,Kelurahan 24 Jakarta Timur,Jakarta Timur
2025,10,6,45936,ORD01180,Customer_2688,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 158 Jakarta Barat,Jakarta Barat
2025,1,18,45675,ORD01181,Customer_2284,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 102 Jakarta Utara,Jakarta Utara
2025,1,27,45684,ORD01182,Customer_510,Sofa,Ruang Tamu,4500000,2,9000000,60000,9060000,completed,Kelurahan 36 Tangerang,Tangerang
2025,3,12,45728,ORD01183,Customer_279,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 186 Jakarta Utara,Jakarta Utara
2025,2,5,45693,ORD01184,Customer_511,Lemari Laci,Kamar Tidur,1950000,1,1950000,50000,2000000,completed,Kelurahan 158 Bogor,Bogor
2025,9,26,45926,ORD01185,Customer_2426,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 48 Jakarta Utara,Jakarta Utara
2025,7,25,45863,ORD01186,Customer_1384,Lemari TV,Ruang Tamu,2300000,1,2300000,50000,2350000,completed,Kelurahan 139 Bekasi,Bekasi
2025,11,8,45969,ORD01187,Customer_1189,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,completed,Kelurahan 15 Tangerang Selatan,Tangerang Selatan
2025,6,29,45837,ORD01188,Customer_2672,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,cancelled,Kelurahan 31 Tangerang Selatan,Tangerang Selatan
2025,4,1,45748,ORD01189,Customer_1224,Rak Sepatu,Penyimpanan,650000,1,650000,50000,700000,completed,Kelurahan 189 Depok,Depok
2025,9,7,45907,ORD01190,Customer_876,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 107 Jakarta Utara,Jakarta Utara
2025,9,6,45906,ORD01191,Customer_2740,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 109 Jakarta Pusat,Jakarta Pusat
2025,5,2,45779,ORD01192,Customer_351,Nakas,Kamar Tidur,1000000,1,1000000,60000,1060000,completed,Kelurahan 107 Jakarta Timur,Jakarta Timur
2025,1,4,45661,ORD01193,Customer_2154,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 196 Tangerang Selatan,Tangerang Selatan
2025,3,18,45734,ORD01194,Customer_2689,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 126 Jakarta Pusat,Jakarta Pusat
2025,2,20,45708,ORD01195,Customer_1147,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,completed,Kelurahan 66 Jakarta Selatan,Jakarta Selatan
2025,12,19,46010,ORD01196,Customer_3451,Lemari TV,Ruang Tamu,2300000,2,4600000,60000,4660000,completed,Kelurahan 34 Jakarta Barat,Jakarta Barat
2025,5,27,45804,ORD01197,Customer_71,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 154 Jakarta Utara,Jakarta Utara
2025,10,15,45945,ORD01198,Customer_825,Lemari Dapur,Dapur,1850000,3,5550000,60000,5610000,refund,Kelurahan 156 Jakarta Utara,Jakarta Utara
2025,8,8,45877,ORD01199,Customer_151,Lemari TV,Ruang Tamu,2300000,2,4140000,60000,4200000,completed,Kelurahan 19 Jakarta Pusat,Jakarta Pusat
2025,10,14,45944,ORD01200,Customer_313,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,refund,Kelurahan 109 Tangerang Selatan,Tangerang Selatan
2025,8,20,45889,ORD01201,Customer_1450,Kursi,Ruang Makan,650000,3,1950000,50000,2000000,completed,Kelurahan 17 Bekasi,Bekasi
2025,3,11,45727,ORD01202,Customer_1151,Lemari Sliding,Kamar Tidur,4750000,3,14250000,50000,14300000,completed,Kelurahan 64 Bekasi,Bekasi
2025,4,16,45763,ORD01203,Customer_2582,Meja Makan,Ruang Makan,3200000,3,9600000,60000,9660000,completed,Kelurahan 151 Jakarta Barat,Jakarta Barat
2025,3,21,45737,ORD01204,Customer_1596,Kursi Bar,Ruang Makan,1295000,2,2590000,60000,2650000,completed,Kelurahan 173 Jakarta Selatan,Jakarta Selatan
2025,12,13,46004,ORD01205,Customer_1002,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,completed,Kelurahan 148 Jakarta Timur,Jakarta Timur
2025,11,15,45976,ORD01206,Customer_3116,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 33 Tangerang Selatan,Tangerang Selatan
2025,3,29,45745,ORD01207,Customer_3225,Bufet,Ruang Tamu,3250000,2,6500000,60000,6560000,completed,Kelurahan 7 Jakarta Selatan,Jakarta Selatan
2025,10,11,45941,ORD01208,Customer_2988,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 127 Jakarta Timur,Jakarta Timur
2025,12,30,46021,ORD01209,Customer_2960,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 199 Tangerang,Tangerang
2025,4,8,45755,ORD01210,Customer_653,Kursi,Ruang Makan,650000,1,650000,60000,710000,completed,Kelurahan 59 Jakarta Timur,Jakarta Timur
2025,4,5,45752,ORD01211,Customer_394,Rak Sepatu,Penyimpanan,650000,3,1950000,50000,2000000,completed,Kelurahan 60 Depok,Depok
2025,10,27,45957,ORD01212,Customer_2405,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 82 Jakarta Pusat,Jakarta Pusat
2025,7,22,45860,ORD01213,Customer_3381,Nakas,Kamar Tidur,1000000,3,3000000,60000,3060000,completed,Kelurahan 48 Jakarta Barat,Jakarta Barat
2025,5,21,45798,ORD01214,Customer_2092,Lemari Dapur,Dapur,1850000,1,1850000,60000,1910000,completed,Kelurahan 139 Jakarta Utara,Jakarta Utara
2025,9,9,45909,ORD01215,Customer_2051,Rak Buku,Penyimpanan,1100000,3,2970000,60000,3030000,cancelled,Kelurahan 165 Jakarta Pusat,Jakarta Pusat
2025,2,15,45703,ORD01216,Customer_2050,Rak Sepatu,Penyimpanan,650000,2,1300000,60000,1360000,completed,Kelurahan 13 Tangerang Selatan,Tangerang Selatan
2025,4,1,45748,ORD01217,Customer_3454,Lemari Sudut,Ruang Tamu,2750000,3,8250000,50000,8300000,completed,Kelurahan 194 Bekasi,Bekasi
2025,4,1,45748,ORD01218,Customer_2395,Lemari Dapur,Dapur,1850000,1,1850000,50000,1900000,completed,Kelurahan 178 Bogor,Bogor
2025,7,31,45869,ORD01219,Customer_2811,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 164 Jakarta Utara,Jakarta Utara
2025,6,7,45815,ORD01220,Customer_2436,Meja,Ruang Kerja,1250000,2,2500000,60000,2560000,completed,Kelurahan 185 Jakarta Pusat,Jakarta Pusat
2025,6,8,45816,ORD01221,Customer_1433,Nakas,Kamar Tidur,1000000,1,1000000,60000,1060000,completed,Kelurahan 105 Jakarta Timur,Jakarta Timur
2025,3,31,45747,ORD01222,Customer_557,Rak Meja,Ruang Kerja,750000,3,2250000,60000,2310000,completed,Kelurahan 106 Jakarta Selatan,Jakarta Selatan
2025,11,10,45971,ORD01223,Customer_2955,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,completed,Kelurahan 116 Tangerang,Tangerang
2025,12,8,45999,ORD01224,Customer_3377,Rak Buku,Penyimpanan,1100000,3,3300000,50000,3350000,completed,Kelurahan 107 Bogor,Bogor
2025,4,25,45772,ORD01225,Customer_1852,Lemari Sudut,Ruang Tamu,2750000,1,2750000,60000,2810000,completed,Kelurahan 198 Jakarta Utara,Jakarta Utara
2025,11,26,45987,ORD01226,Customer_1553,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 142 Jakarta Barat,Jakarta Barat
2025,1,4,45661,ORD01227,Customer_183,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 178 Jakarta Selatan,Jakarta Selatan
2025,9,22,45922,ORD01228,Customer_1226,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,completed,Kelurahan 3 Jakarta Pusat,Jakarta Pusat
2025,12,25,46016,ORD01229,Customer_1647,Lemari Laci,Kamar Tidur,1950000,3,5850000,50000,5900000,completed,Kelurahan 197 Depok,Depok
2025,8,27,45896,ORD01230,Customer_1674,Nakas,Kamar Tidur,1000000,1,1000000,50000,1050000,cancelled,Kelurahan 133 Bekasi,Bekasi
2025,7,1,45839,ORD01231,Customer_1117,Kursi Bar,Ruang Makan,1295000,2,2590000,60000,2650000,completed,Kelurahan 123 Tangerang Selatan,Tangerang Selatan
2025,11,4,45965,ORD01232,Customer_2660,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 109 Tangerang,Tangerang
2025,7,22,45860,ORD01233,Customer_2928,Meja Kopi,Ruang Tamu,1800000,2,3600000,60000,3660000,completed,Kelurahan 173 Tangerang,Tangerang
2025,11,1,45962,ORD01234,Customer_3250,Meja Kopi,Ruang Tamu,1800000,2,3600000,60000,3660000,refund,Kelurahan 131 Jakarta Pusat,Jakarta Pusat
2025,10,2,45932,ORD01235,Customer_2409,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,refund,Kelurahan 169 Jakarta Barat,Jakarta Barat
2025,9,23,45923,ORD01236,Customer_2912,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 185 Jakarta Barat,Jakarta Barat
2025,2,7,45695,ORD01237,Customer_3219,Nakas,Kamar Tidur,1000000,1,1000000,50000,1050000,completed,Kelurahan 31 Depok,Depok
2025,12,3,45994,ORD01238,Customer_750,Meja,Ruang Kerja,1250000,2,2500000,60000,2560000,completed,Kelurahan 1 Jakarta Selatan,Jakarta Selatan
2025,2,15,45703,ORD01239,Customer_422,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 159 Jakarta Pusat,Jakarta Pusat
2025,2,27,45715,ORD01240,Customer_1178,Lemari Sliding,Kamar Tidur,4750000,3,14250000,60000,14310000,completed,Kelurahan 98 Jakarta Pusat,Jakarta Pusat
2025,12,24,46015,ORD01241,Customer_2133,Bufet,Ruang Tamu,3250000,3,9750000,50000,9800000,cancelled,Kelurahan 77 Bekasi,Bekasi
2025,4,8,45755,ORD01242,Customer_1177,Rak Sepatu,Penyimpanan,650000,3,1950000,50000,2000000,completed,Kelurahan 122 Bogor,Bogor
2025,3,18,45734,ORD01243,Customer_3190,Rak Meja,Ruang Kerja,750000,3,2250000,60000,2310000,completed,Kelurahan 12 Jakarta Selatan,Jakarta Selatan
2025,12,4,45995,ORD01244,Customer_3149,Meja Kopi,Ruang Tamu,1800000,2,3600000,50000,3650000,completed,Kelurahan 177 Depok,Depok
2025,6,8,45816,ORD01245,Customer_1453,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,completed,Kelurahan 96 Jakarta Timur,Jakarta Timur
2025,7,26,45864,ORD01246,Customer_1332,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,completed,Kelurahan 181 Depok,Depok
2025,3,13,45729,ORD01247,Customer_2039,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 123 Jakarta Pusat,Jakarta Pusat
2025,1,7,45664,ORD01248,Customer_438,Meja,Ruang Kerja,1250000,2,2500000,50000,2550000,completed,Kelurahan 128 Bogor,Bogor
2025,11,25,45986,ORD01249,Customer_2210,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 95 Jakarta Barat,Jakarta Barat
2025,12,18,46009,ORD01250,Customer_1329,Kursi,Ruang Makan,650000,3,1950000,50000,2000000,completed,Kelurahan 18 Bogor,Bogor
2025,6,27,45835,ORD01251,Customer_3333,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 138 Jakarta Timur,Jakarta Timur
2025,11,2,45963,ORD01252,Customer_1538,Lemari Laci,Kamar Tidur,1950000,1,1950000,60000,2010000,cancelled,Kelurahan 196 Jakarta Utara,Jakarta Utara
2025,1,28,45685,ORD01253,Customer_2666,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 199 Tangerang,Tangerang
2025,10,31,45961,ORD01254,Customer_598,Bufet,Ruang Tamu,3250000,3,9750000,60000,9810000,completed,Kelurahan 16 Jakarta Pusat,Jakarta Pusat
2025,8,27,45896,ORD01255,Customer_2952,Rak Sepatu,Penyimpanan,650000,3,1950000,50000,2000000,completed,Kelurahan 136 Bogor,Bogor
2025,3,5,45721,ORD01256,Customer_23,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,refund,Kelurahan 44 Tangerang,Tangerang
2025,5,16,45793,ORD01257,Customer_3404,Kitchen Set,Dapur,9500000,1,9500000,60000,9560000,cancelled,Kelurahan 148 Tangerang Selatan,Tangerang Selatan
2025,7,20,45858,ORD01258,Customer_492,Sofa,Ruang Tamu,4500000,2,9000000,60000,9060000,completed,Kelurahan 184 Jakarta Timur,Jakarta Timur
2025,12,17,46008,ORD01259,Customer_2825,Rak Meja,Ruang Kerja,750000,1,750000,60000,810000,completed,Kelurahan 197 Jakarta Barat,Jakarta Barat
2025,3,6,45722,ORD01260,Customer_26,Lemari TV,Ruang Tamu,2300000,2,4600000,60000,4660000,refund,Kelurahan 25 Jakarta Selatan,Jakarta Selatan
2025,10,12,45942,ORD01261,Customer_2269,Nakas,Kamar Tidur,1000000,2,2000000,60000,2060000,completed,Kelurahan 120 Jakarta Pusat,Jakarta Pusat
2025,8,14,45883,ORD01262,Customer_1013,Meja Makan,Ruang Makan,3200000,3,9600000,60000,9660000,refund,Kelurahan 117 Jakarta Utara,Jakarta Utara
2025,7,26,45864,ORD01263,Customer_3281,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 84 Jakarta Pusat,Jakarta Pusat
2025,7,22,45860,ORD01264,Customer_1647,Meja,Ruang Kerja,1250000,2,2500000,60000,2560000,cancelled,Kelurahan 6 Tangerang Selatan,Tangerang Selatan
2025,8,19,45888,ORD01265,Customer_1691,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 37 Jakarta Barat,Jakarta Barat
2025,7,20,45858,ORD01266,Customer_478,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,cancelled,Kelurahan 44 Jakarta Pusat,Jakarta Pusat
2025,6,12,45820,ORD01267,Customer_2992,Meja Makan,Ruang Makan,3200000,1,3200000,50000,3250000,completed,Kelurahan 176 Depok,Depok
2025,8,22,45891,ORD01268,Customer_585,Bufet,Ruang Tamu,3250000,3,9750000,60000,9810000,completed,Kelurahan 184 Jakarta Pusat,Jakarta Pusat
2025,3,10,45726,ORD01269,Customer_2797,Lemari Sliding,Kamar Tidur,4750000,3,14250000,60000,14310000,completed,Kelurahan 168 Tangerang,Tangerang
2025,12,13,46004,ORD01270,Customer_708,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 1 Jakarta Utara,Jakarta Utara
2025,6,10,45818,ORD01271,Customer_1909,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,completed,Kelurahan 182 Jakarta Utara,Jakarta Utara
2025,1,3,45660,ORD01272,Customer_1675,Kursi Bar,Ruang Makan,1295000,3,3885000,60000,3945000,completed,Kelurahan 161 Jakarta Timur,Jakarta Timur
2025,6,24,45832,ORD01273,Customer_2821,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,cancelled,Kelurahan 122 Jakarta Pusat,Jakarta Pusat
2025,8,9,45878,ORD01274,Customer_1554,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 103 Jakarta Timur,Jakarta Timur
2025,7,14,45852,ORD01275,Customer_1153,Lemari Baju,Kamar Tidur,3500000,2,7000000,60000,7060000,completed,Kelurahan 117 Tangerang,Tangerang
2025,4,20,45767,ORD01276,Customer_138,Kasur,Kamar Tidur,5500000,1,5500000,60000,5560000,completed,Kelurahan 152 Jakarta Utara,Jakarta Utara
2025,10,21,45951,ORD01277,Customer_2278,Lemari TV,Ruang Tamu,2300000,1,2300000,60000,2360000,completed,Kelurahan 154 Tangerang Selatan,Tangerang Selatan
2025,5,8,45785,ORD01278,Customer_2343,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 37 Jakarta Utara,Jakarta Utara
2025,5,2,45779,ORD01279,Customer_2375,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,completed,Kelurahan 140 Jakarta Timur,Jakarta Timur
2025,12,21,46012,ORD01280,Customer_1893,Kitchen Set,Dapur,9500000,1,9500000,50000,9550000,completed,Kelurahan 71 Depok,Depok
2025,6,19,45827,ORD01281,Customer_2283,Lemari Sliding,Kamar Tidur,4750000,1,4750000,50000,4800000,completed,Kelurahan 27 Depok,Depok
2025,11,7,45968,ORD01282,Customer_119,Meja Rias,Kamar Tidur,1750000,2,3500000,50000,3550000,completed,Kelurahan 182 Bogor,Bogor
2025,5,17,45794,ORD01283,Customer_3305,Lemari Baju,Kamar Tidur,3500000,1,3500000,50000,3550000,completed,Kelurahan 140 Bekasi,Bekasi
2025,1,5,45662,ORD01284,Customer_244,Lemari Sudut,Ruang Tamu,2750000,3,8250000,60000,8310000,refund,Kelurahan 176 Jakarta Timur,Jakarta Timur
2025,6,27,45835,ORD01285,Customer_1608,Meja Makan,Ruang Makan,3200000,3,9600000,50000,9650000,completed,Kelurahan 22 Depok,Depok
2025,3,19,45735,ORD01286,Customer_66,Kursi Bar,Ruang Makan,1295000,1,1295000,50000,1345000,completed,Kelurahan 85 Bogor,Bogor
2025,4,11,45758,ORD01287,Customer_3057,Lemari Sliding,Kamar Tidur,4750000,2,9500000,60000,9560000,completed,Kelurahan 5 Tangerang Selatan,Tangerang Selatan
2025,2,1,45689,ORD01288,Customer_3278,Lemari Sudut,Ruang Tamu,2750000,2,5500000,60000,5560000,completed,Kelurahan 45 Jakarta Pusat,Jakarta Pusat
2025,1,24,45681,ORD01289,Customer_2590,Lemari Laci,Kamar Tidur,1950000,2,3900000,50000,3950000,completed,Kelurahan 105 Depok,Depok
2025,6,27,45835,ORD01290,Customer_2929,Kursi,Ruang Makan,650000,3,1950000,50000,2000000,completed,Kelurahan 80 Bekasi,Bekasi
2025,1,11,45668,ORD01291,Customer_3426,Rak Meja,Ruang Kerja,750000,2,1500000,60000,1560000,completed,Kelurahan 77 Jakarta Pusat,Jakarta Pusat
2025,8,5,45874,ORD01292,Customer_688,Kursi,Ruang Makan,650000,2,1300000,60000,1360000,cancelled,Kelurahan 21 Jakarta Utara,Jakarta Utara
2025,12,20,46011,ORD01293,Customer_3134,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 29 Jakarta Barat,Jakarta Barat
2025,11,8,45969,ORD01294,Customer_3217,Rak Buku,Penyimpanan,1100000,2,2200000,60000,2260000,completed,Kelurahan 153 Jakarta Barat,Jakarta Barat
2025,12,15,46006,ORD01295,Customer_2269,Lemari TV,Ruang Tamu,2300000,3,6900000,50000,6950000,completed,Kelurahan 161 Bogor,Bogor
2025,8,30,45899,ORD01296,Customer_1495,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 50 Tangerang,Tangerang
2025,6,24,45832,ORD01297,Customer_1686,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 27 Jakarta Utara,Jakarta Utara
2025,1,23,45680,ORD01298,Customer_1233,Lemari Laci,Kamar Tidur,1950000,3,5850000,60000,5910000,completed,Kelurahan 198 Jakarta Pusat,Jakarta Pusat
2025,11,7,45968,ORD01299,Customer_781,Rak Sepatu,Penyimpanan,650000,3,1950000,60000,2010000,completed,Kelurahan 154 Tangerang,Tangerang
2025,1,30,45687,ORD01300,Customer_1315,Meja Kopi,Ruang Tamu,1800000,3,5400000,60000,5460000,completed,Kelurahan 160 Tangerang,Tangerang
2025,6,28,45836,ORD01301,Customer_2040,Kasur,Kamar Tidur,5500000,3,16500000,60000,16560000,completed,Kelurahan 196 Jakarta Timur,Jakarta Timur
2025,3,8,45724,ORD01302,Customer_1017,Lemari Dapur,Dapur,1850000,2,3700000,60000,3760000,completed,Kelurahan 169 Jakarta Pusat,Jakarta Pusat
2025,12,12,46003,ORD01303,Customer_3142,Lemari Sliding,Kamar Tidur,4750000,2,8550000,60000,8610000,completed,Kelurahan 35 Jakarta Barat,Jakarta Barat
2025,8,3,45872,ORD01304,Customer_1151,Meja Rias,Kamar Tidur,1750000,3,5250000,60000,5310000,completed,Kelurahan 26 Jakarta Utara,Jakarta Utara
2025,2,3,45691,ORD01305,Customer_1717,Lemari Sliding,Kamar Tidur,4750000,3,14250000,60000,14310000,completed,Kelurahan 134 Jakarta Selatan,Jakarta Selatan
2025,9,3,45903,ORD01306,Customer_1068,Meja Rias,Kamar Tidur,1750000,1,1750000,60000,1810000,cancelled,Kelurahan 200 Tangerang Selatan,Tangerang Selatan
2025,11,23,45984,ORD01307,Customer_3460,Sofa,Ruang Tamu,4500000,1,4500000,60000,4560000,completed,Kelurahan 172 Jakarta Timur,Jakarta Timur
2025,8,30,45899,ORD01308,Customer_657,Lemari TV,Ruang Tamu,2300000,1,2300000,50000,2350000,cancelled,Kelurahan 176 Bekasi,Bekasi
2025,8,1,45870,ORD01309,Customer_1332,Meja Kopi,Ruang Tamu,1800000,1,1800000,60000,1860000,completed,Kelurahan 26 Jakarta Barat,Jakarta Barat
2025,4,4,45751,ORD01310,Customer_568,Meja,Ruang Kerja,1250000,2,2250000,60000,2310000,completed,Kelurahan 56 Jakarta Timur,Jakarta Timur
2025,4,4,45751,ORD01311,Customer_1109,Lemari Dapur,Dapur,1850000,1,1665000,60000,1725000,completed,Kelurahan 11 Jakarta Utara,Jakarta Utara
2025,1,15,45672,ORD01312,Customer_860,Nakas,Kamar Tidur,1000000,2,2000000,50000,2050000,completed,Kelurahan 7 Bekasi,Bekasi
2025,11,30,45991,ORD01313,Customer_932,Lemari TV,Ruang Tamu,2300000,3,6900000,60000,6960000,completed,Kelurahan 5 Jakarta Utara,Jakarta Utara
2025,3,8,45724,ORD01314,Customer_1560,Kitchen Set,Dapur,9500000,1,9500000,60000,9560000,completed,Kelurahan 7 Tangerang,Tangerang
2025,1,22,45679,ORD01315,Customer_2989,Kitchen Set,Dapur,9500000,3,28500000,60000,28560000,completed,Kelurahan 195 Jakarta Barat,Jakarta Barat
2025,10,25,45955,ORD01316,Customer_13,Rak Meja,Ruang Kerja,750000,3,2250000,50000,2300000,completed,Kelurahan 172 Bogor,Bogor
2025,8,15,45884,ORD01317,Customer_2737,Kursi,Ruang Makan,650000,3,1950000,60000,2010000,completed,Kelurahan 97 Jakarta Barat,Jakarta Barat
2025,1,5,45662,ORD01318,Customer_1418,Lemari Sliding,Kamar Tidur,4750000,3,14250000,50000,14300000,completed,Kelurahan 163 Bekasi,Bekasi
2025,3,22,45738,ORD01319,Customer_3459,Meja Makan,Ruang Makan,3200000,2,6400000,60000,6460000,completed,Kelurahan 184 Tangerang Selatan,Tangerang Selatan
2025,5,26,45803,ORD01320,Customer_168,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 17 Jakarta Pusat,Jakarta Pusat
2025,1,7,45664,ORD01321,Customer_78,Meja,Ruang Kerja,1250000,2,2500000,60000,2560000,completed,Kelurahan 4 Jakarta Pusat,Jakarta Pusat
2025,1,3,45660,ORD01322,Customer_2580,Lemari Baju,Kamar Tidur,3500000,3,10500000,60000,10560000,completed,Kelurahan 143 Tangerang Selatan,Tangerang Selatan
2025,4,6,45753,ORD01323,Customer_2972,Lemari Dapur,Dapur,1850000,1,1850000,50000,1900000,cancelled,Kelurahan 83 Depok,Depok
2025,8,25,45894,ORD01324,Customer_2981,Kitchen Set,Dapur,9500000,2,19000000,50000,19050000,completed,Kelurahan 123 Depok,Depok
2025,10,31,45961,ORD01325,Customer_1556,Rak Buku,Penyimpanan,1100000,3,3300000,50000,3350000,completed,Kelurahan 94 Bogor,Bogor
2025,3,5,45721,ORD01326,Customer_1803,Meja,Ruang Kerja,1250000,1,1250000,60000,1310000,completed,Kelurahan 57 Jakarta Selatan,Jakarta Selatan
2025,12,22,46013,ORD01327,Customer_2869,Kitchen Set,Dapur,9500000,2,19000000,60000,19060000,completed,Kelurahan 114 Jakarta Utara,Jakarta Utara
2025,11,5,45966,ORD01328,Customer_3419,Lemari Sliding,Kamar Tidur,4750000,1,4750000,60000,4810000,completed,Kelurahan 27 Tangerang,Tangerang
2025,3,10,45726,ORD01329,Customer_1285,Meja Makan,Ruang Makan,3200000,3,9600000,60000,9660000,completed,Kelurahan 165 Tangerang,Tangerang
2025,6,9,45817,ORD01330,Customer_348,Kursi Bar,Ruang Makan,1295000,1,1295000,60000,1355000,completed,Kelurahan 79 Jakarta Pusat,Jakarta Pusat
2025,7,23,45861,ORD01331,Customer_2743,Meja,Ruang Kerja,1250000,2,2500000,60000,2560000,completed,Kelurahan 155 Tangerang,Tangerang
